ID,PUNTO_DE_CONEXION,DOMICILIO,COLONIA-COMUNIDAD,ZONA,LOCALIDAD,SEDE,LATITUD,LONGITUD,PROGRAMA,TIPO,BENEFICIARIOS,FASE,ICONO
872,11PPR1020B,La Luz Num. 326,Coecillo,urbana,León de los Aldama,Escuela,21.122394,-101.664021,Otro,Sin informacion,24,Instalado,pin
873,11PPR1021A,"Calle De Las Orquideas Numero Exterior: 104 , Colonia Jardines De",Jardines De Jerez,urbana,León de los Aldama,Escuela,21.101758,-101.641975,Otro,Sin informacion,256,Instalado,pin
874,11PPR1028U,"Boulevard San Juan Bosco Numero Exterior: 3510 , Colonia Piletas ",Piletas I,urbana,León de los Aldama,Escuela,21.174324,-101.738868,Otro,Sin informacion,142,Instalado,pin
875,11PPR1048H,"Boulevard Torres Landa Oriente Numero Exterior: 6501 , Colonia Ja",Jardines De Jerez,urbana,León de los Aldama,Escuela,21.097686,-101.640622,Otro,Sin informacion,164,Instalado,pin
876,11PPR1051V,Rio Verde Num. 245 Timoteo Lozano,La Luz,urbana,León de los Aldama,Escuela,21.09631,-101.69218,Otro,Sin informacion,70,Instalado,pin
877,11PPR1052U,Santa Bernardita Num. 236 Oceano Indico,El Granjeno,urbana,León de los Aldama,Escuela,21.093408,-101.66103,Otro,Sin informacion,271,Instalado,pin
878,11PPR1057P,"Calle Nueva Galicia Numero Exterior: 905 , Colonia Lomas Vista He",Lomas Vista Hermosa Sur,urbana,León de los Aldama,Escuela,21.127583,-101.713312,Otro,Sin informacion,87,Instalado,pin
879,11PPR1059N,"Calle Villa De Los Angeles Numero Exterior: 311 , Colonia Villas ",Villas Santa Julia,urbana,León de los Aldama,Escuela,21.080372,-101.643222,Otro,Sin informacion,90,Instalado,pin
880,11PPR1064Z,"Calle La Tota Carbajal Numero Exterior: 114 , Colonia La Martinic",La Martinica,urbana,León de los Aldama,Escuela,21.115783,-101.664735,Otro,Sin informacion,96,Instalado,pin
881,11PPR1069U,"Boulevard Juan Alonso De Torres Numero Exterior: 3505 , Colonia L",La Esperanza De Alfaro,urbana,León de los Aldama,Escuela,21.134105,-101.612659,Otro,Sin informacion,243,Instalado,pin
882,11PPR1072H,Jose Maria Cruz Num. 1810 Boulevard Hermenegildo Bustos,Portales De La Arboleda,urbana,León de los Aldama,Escuela,21.1723,-101.6687,Otro,Sin informacion,29,Instalado,pin
883,11PPR1075E,"Avenida Paseo De Alfaro Numero Exterior: 1425 , Colonia Providenc",Providencia,urbana,León de los Aldama,Escuela,21.134632,-101.612841,Otro,Sin informacion,486,Instalado,pin
884,11PPR1077C,"Boulevard San Juan Bosco Numero Exterior: 4217 , Fraccionamiento ",Lomas Del Mirador,urbana,León de los Aldama,Escuela,21.154458,-101.730678,Otro,Sin informacion,54,Instalado,pin
885,11PPR1084M,"Boulevard Jose Ma. Morelos Oriente Numero Exterior: 385 , Colonia",El Peluchan,urbana,León de los Aldama,Escuela,21.170923,-101.656657,Otro,Sin informacion,119,Instalado,pin
886,11PPR1085L,"Calle San Mateo De Abajo Numero Exterior: 119 , Ejido San Juan De",San Juan De Abajo,urbana,León de los Aldama,Escuela,21.056929,-101.630142,Otro,Sin informacion,175,Instalado,pin
887,11PPR1088I,"Boulevard Clio Numero Exterior: 1102 , Fraccionamiento Paseos Del",Paseos Del Country,urbana,León de los Aldama,Escuela,21.159649,-101.733188,Otro,Sin informacion,228,Instalado,pin
888,11PPR1090X,"Calle Circuito Boulevard Siglo Xxi Numero Exterior: 406 , Fraccio",Valle De Los Pinos,urbana,León de los Aldama,Escuela,21.070104,-101.603217,Otro,Sin informacion,135,Instalado,pin
889,11PPT0001V,"Calle San Juan Crisostomo Numero Exterior: 1102 , Ejido Plan De A",Plan De Ayala O Santa Rosa,rural,PLAN DE AYALA (SANTA ROSA),Escuela,21.07501,-101.71712,Otro,Sin informacion,0,Instalado,pin
890,11PST0014W,"Calle Rio Bravo Numero Exterior: 704  706, 710 Y 714, Barrio San ",San Miguel,urbana,León de los Aldama,Escuela,21.11018,-101.67886,Otro,Sin informacion,293,Instalado,pin
891,11PST0016U,"Avenida Calzada Tepeyac Numero Exterior: 204 , Colonia Leon Moder",Leon Moderno,urbana,León de los Aldama,Escuela,21.11561,-101.66821,Otro,Sin informacion,159,Instalado,pin
892,11PST0017T,"Calle Aurelio Luis Gallardo Numero Exterior: 405 , Colonia Indust",Industrial (Hab.),urbana,León de los Aldama,Escuela,21.133135,-101.690819,Otro,Sin informacion,138,Instalado,pin
893,11PST0034J,"Calle Agustin Melgar Numero Exterior: 102 , Colonia Heroes De Cha",Heroes De Chapultepec,urbana,León de los Aldama,Escuela,21.140326,-101.675777,Otro,Sin informacion,675,Instalado,pin
894,11PST0047N,"Calle Navarra Numero Exterior: Sn, Colonia San Juan Bosco (Vista ",San Juan Bosco (Vista Hermosa),urbana,León de los Aldama,Escuela,21.13556,-101.71162,Otro,Sin informacion,514,Instalado,pin
895,11PST0060H,"Calle San Juan Crisostomo Numero Exterior: 1102 , Ejido Plan De A",Plan De Ayala O Santa Rosa,rural,PLAN DE AYALA (SANTA ROSA),Escuela,21.07501,-101.71712,Otro,Sin informacion,65,Instalado,pin
896,11PTV0001F,Palmas Num. 101,Arbide,urbana,León de los Aldama,Escuela,21.12535,-101.69651,Otro,Sin informacion,133,Instalado,pin
897,11PTV0002E,"Calle Nueva Orleans Numero Exterior: 501 , Colonia Las Americas, ",Las Americas,urbana,León de los Aldama,Escuela,21.10741,-101.69469,Otro,Sin informacion,119,Instalado,pin
898,11PTV0005B,"Calle Industrial Jerez Numero Exterior: 210 , Colonia Cerrito De ",Cerrito De Jerez,urbana,León de los Aldama,Escuela,21.09857,-101.62311,Otro,Sin informacion,232,Instalado,pin
899,11UBH0004F,"Calle Hermanos Aldama Numero Exterior: Sn, Barrio San Miguel, Cod",San Miguel,urbana,León de los Aldama,Escuela,21.1024,-101.67815,Otro,Sin informacion,0,Instalado,pin
900,11UBH0005E,"Calle Alvaro Obregon Numero Exterior: 308 , Colonia Centro, Codig",Centro,urbana,León de los Aldama,Escuela,21.124488,-101.6839,Otro,Sin informacion,0,Instalado,pin
901,11UCT0003A,"Calle Hermanos Aldama Numero Exterior: Sn, Barrio San Miguel, Cod",San Miguel,urbana,León de los Aldama,Escuela,21.1024,-101.67815,Otro,Sin informacion,0,Instalado,pin
902,11UCT0004Z,"Calle Alvaro Obregon Numero Exterior: 308 , Colonia Centro, Codig",Centro,urbana,León de los Aldama,Escuela,21.124488,-101.6839,Otro,Sin informacion,0,Instalado,pin
